Lifestage,Rep,HPF,Development,compound,norm_counts,log_norm_counts
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.10523984151978476,0.04345653190889859
Recruit2,rep1,231 recruit,Metamorphosed Recruit,N-acetyl-L-ornithine,0.3210273081477916,0.12091179540053326
Recruit2,rep2,231 recruit,Metamorphosed Recruit,N-acetyl-L-ornithine,0.5781644887248085,0.19815226682178602
Recruit2,rep3,231 recruit,Metamorphosed Recruit,N-acetyl-L-ornithine,0.6133704397557872,0.20773409551722632
Recruit2,rep4,231 recruit,Metamorphosed Recruit,N-acetyl-L-ornithine,0.31428087056856135,0.1186881867634121
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.7396798349000794,0.24046932947214408
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.17775589131415315,0.07105528532277704
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.22471165499058252,0.08803385083365983
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.30517691723146995,0.11566938444801211
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.14601516195178468,0.059190363450250874
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.30879912878512755,0.11687299723499717
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.41706199065930494,0.15138884926820073
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.26526917617422197,0.1021829281136359
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,N-acetyl-L-ornithine,0.10244502622644462,0.04235694244667251
Egg,rep1,1,Egg,N-carbomoyl-L-aspartate,0.06521511244024031,0.02743731924160047
Egg,rep2,1,Egg,N-carbomoyl-L-aspartate,0.020432516333593623,0.00878428905893422
Egg,rep3,1,Egg,N-carbomoyl-L-aspartate,0.009944295441790249,0.004297420466397123
Egg,rep4,1,Egg,N-carbomoyl-L-aspartate,0.02197488340508657,0.009440222479110394
Embryo,rep1,5,Embryo,N-carbomoyl-L-aspartate,0,0
Embryo,rep2,5,Embryo,N-carbomoyl-L-aspartate,0,0
Embryo,rep3,5,Embryo,N-carbomoyl-L-aspartate,0,0
Embryo,rep4,5,Embryo,N-carbomoyl-L-aspartate,0.017821129093575454,0.007671462211771106
Larvae1,rep1,38,Embryo,N-carbomoyl-L-aspartate,0.018645869540412894,0.008023228525574648
Larvae1,rep2,38,Embryo,N-carbomoyl-L-aspartate,0,0
Larvae1,rep3,38,Embryo,N-carbomoyl-L-aspartate,0,0
Larvae1,rep4,38,Embryo,N-carbomoyl-L-aspartate,0,0
Larvae2,rep3,65,Embryo,N-carbomoyl-L-aspartate,0,0
Larvae2,rep4,65,Embryo,N-carbomoyl-L-aspartate,0,0
Larvae3,rep1,93,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae3,rep2,93,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae3,rep3,93,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae3,rep4,93,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae4,rep3,163,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae4,rep4,163,Larvae,N-carbomoyl-L-aspartate,0.06775631582277655,0.028472148976284514
Larvae5,rep1,183 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae5,rep2,183 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae5,rep3,183 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae5,rep4,183 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae6,rep3,231 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Larvae6,rep4,231 larvae,Larvae,N-carbomoyl-L-aspartate,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.32730809366073454,0.12297174264318456
Recruit1,rep2,183 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.021737007472537807,0.009339123879242996
Recruit1,rep3,183 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.07826217818203102,0.032724371883965014
Recruit1,rep4,183 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.19218653921346174,0.07634421397197054
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0.054083603087229995,0.022875057669264055
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.062323320256758394,0.026256715270169134
Recruit2,rep2,231 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.15462527087794775,0.06244105851748984
Recruit2,rep4,231 recruit,Metamorphosed Recruit,N-carbomoyl-L-aspartate,0.05361861862273101,0.02268343649213689
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,N-carbomoyl-L-aspartate,0,0
Egg,rep1,1,Egg,N6-Acetyl-L-lysine,0.5967727877449867,0.203243122745341
Egg,rep2,1,Egg,N6-Acetyl-L-lysine,0.5387179839304537,0.18715902967812853
Egg,rep3,1,Egg,N6-Acetyl-L-lysine,0.48578943165864114,0.17195726491006663
Egg,rep4,1,Egg,N6-Acetyl-L-lysine,0.49285598373695416,0.17401791322727717
Embryo,rep1,5,Embryo,N6-Acetyl-L-lysine,1.5442777352628911,0.4055645174749768
Embryo,rep2,5,Embryo,N6-Acetyl-L-lysine,1.2430999588613594,0.3508486274013449
Embryo,rep3,5,Embryo,N6-Acetyl-L-lysine,1.376320187852405,0.375904957541811
Embryo,rep4,5,Embryo,N6-Acetyl-L-lysine,1.603973150422442,0.4156365019071025
Larvae1,rep1,38,Embryo,N6-Acetyl-L-lysine,2.8294329910759335,0.5831344744708273
Larvae1,rep2,38,Embryo,N6-Acetyl-L-lysine,2.511278170636767,0.5454652365251978
Larvae1,rep3,38,Embryo,N6-Acetyl-L-lysine,1.9563176792127857,0.47075110053337266
Larvae1,rep4,38,Embryo,N6-Acetyl-L-lysine,1.8713283923290367,0.4580828653702295
Larvae2,rep3,65,Embryo,N6-Acetyl-L-lysine,2.022709284323216,0.48039637996461193
Larvae2,rep4,65,Embryo,N6-Acetyl-L-lysine,1.3546663532979473,0.371929378052151
Larvae3,rep1,93,Larvae,N6-Acetyl-L-lysine,4.446743837223794,0.73613695069149
Larvae3,rep2,93,Larvae,N6-Acetyl-L-lysine,3.6547525299749033,0.6678965966550119
Larvae3,rep3,93,Larvae,N6-Acetyl-L-lysine,2.155010615564179,0.4990008248394841
Larvae3,rep4,93,Larvae,N6-Acetyl-L-lysine,3.077031092602493,0.610344023518431
Larvae4,rep3,163,Larvae,N6-Acetyl-L-lysine,2.019083658709577,0.4798751474757447
Larvae4,rep4,163,Larvae,N6-Acetyl-L-lysine,1.1658948742408473,0.3356373735057945
Larvae5,rep1,183 larvae,Larvae,N6-Acetyl-L-lysine,4.179272638647934,0.7142687730267461
Larvae5,rep2,183 larvae,Larvae,N6-Acetyl-L-lysine,3.183417916626101,0.6215312520581795
Larvae5,rep3,183 larvae,Larvae,N6-Acetyl-L-lysine,2.4825393459665412,0.5418960318123326
Larvae5,rep4,183 larvae,Larvae,N6-Acetyl-L-lysine,2.3541242970219476,0.525579152638139
Larvae6,rep3,231 larvae,Larvae,N6-Acetyl-L-lysine,4.278755731494196,0.7225315659754602
Larvae6,rep4,231 larvae,Larvae,N6-Acetyl-L-lysine,3.6749671829876673,0.6697785665887735
Recruit1,rep1,183 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,3.994868511286181,0.698524060014559
Recruit1,rep2,183 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,1.7103306065187402,0.4330222694092484
Recruit1,rep3,183 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,3.890896753646336,0.6893884950038736
Recruit1,rep4,183 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,4.512055713646566,0.7413135985960475
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,3.9176092462437064,0.6917540166877247
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,3.933028476865091,0.6931136225186332
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.395865930411235,0.7320611503390171
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.410667755291086,0.7332508666855305
Recruit2,rep1,231 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,3.894122868918373,0.6896748682898638
Recruit2,rep2,231 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,5.954695412309281,0.8422781143927704
Recruit2,rep3,231 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,6.535773761461451,0.877127851618186
Recruit2,rep4,231 recruit,Metamorphosed Recruit,N6-Acetyl-L-lysine,4.318467908006777,0.7257865430230255
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,3.512497041644185,0.6544169301939299
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,3.611367034729651,0.6638296906023917
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,6.0364814466154915,0.8473555468819506
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.619747168801279,0.7497167771946072
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,5.961575166852822,0.8427075167475926
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.098094603186444,0.7074078902271358
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.124187880239674,0.7096250449320298
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.713324265044113,0.7568888735481889
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,N6-Acetyl-L-lysine,4.552466765960195,0.7444859677782254
Egg,rep1,1,Egg,"NADH",0.2692087622686664,0.10353306168853454
Egg,rep2,1,Egg,"NADH",0.5272454687431042,0.18390884527709653
Egg,rep3,1,Egg,"NADH",0.5165615877966947,0.18086005176975847
Egg,rep4,1,Egg,"NADH",0.5312855254550682,0.1850561773527762
Embryo,rep1,5,Embryo,"NADH",0,0
Embryo,rep2,5,Embryo,"NADH",0.026178172620228243,0.011222772732729995
Embryo,rep3,5,Embryo,"NADH",0,0
Embryo,rep4,5,Embryo,"NADH",0,0
Larvae1,rep1,38,Embryo,"NADH",0,0
Larvae1,rep2,38,Embryo,"NADH",0,0
Larvae1,rep3,38,Embryo,"NADH",0,0
Larvae1,rep4,38,Embryo,"NADH",0,0
Larvae2,rep3,65,Embryo,"NADH",0,0
Larvae2,rep4,65,Embryo,"NADH",0,0
Larvae3,rep1,93,Larvae,"NADH",0,0
Larvae3,rep2,93,Larvae,"NADH",0,0
Larvae3,rep3,93,Larvae,"NADH",0,0
Larvae3,rep4,93,Larvae,"NADH",0,0
Larvae4,rep3,163,Larvae,"NADH",0,0
Larvae4,rep4,163,Larvae,"NADH",0.06178889280810642,0.02603817794865001
Larvae5,rep1,183 larvae,Larvae,"NADH",0,0
Larvae5,rep2,183 larvae,Larvae,"NADH",0,0
Larvae5,rep3,183 larvae,Larvae,"NADH",0,0
Larvae5,rep4,183 larvae,Larvae,"NADH",0,0
Larvae6,rep3,231 larvae,Larvae,"NADH",0,0
Larvae6,rep4,231 larvae,Larvae,"NADH",0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit1,rep2,183 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit1,rep3,183 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit1,rep4,183 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit2,rep2,231 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit2,rep4,231 recruit,Metamorphosed Recruit,"NADH",0,0
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,"NADH",0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,"NADH",0,0
Egg,rep1,1,Egg,"NADP+",0.054058656646767504,0.022864779329283477
Egg,rep2,1,Egg,"NADP+",0.031121365651840673,0.01330978587595678
Egg,rep3,1,Egg,"NADP+",0.1121907552124722,0.04617928079941748
Egg,rep4,1,Egg,"NADP+",0.16979358256160487,0.06810923451257632
Embryo,rep1,5,Embryo,"NADP+",0.18875559115451968,0.07509257259686461
Embryo,rep2,5,Embryo,"NADP+",0.1963338279776209,0.07785238317995255
Embryo,rep3,5,Embryo,"NADP+",0.22790101288982276,0.08916335761257375
Embryo,rep4,5,Embryo,"NADP+",0.2629184377945486,0.10137530371482972
Larvae1,rep1,38,Embryo,"NADP+",0.1420372179041724,0.057680257383586
Larvae1,rep2,38,Embryo,"NADP+",0.2457535655406946,0.09543213886330938
Larvae1,rep3,38,Embryo,"NADP+",0.12337198367351378,0.05052358859146897
Larvae1,rep4,38,Embryo,"NADP+",0.06665779381615845,0.02802511099457963
Larvae2,rep3,65,Embryo,"NADP+",0.10638856543152697,0.043907678674236374
Larvae2,rep4,65,Embryo,"NADP+",0.12571053602822457,0.05142673086429069
Larvae3,rep1,93,Larvae,"NADP+",0.05574314953426558,0.023558272072678813
Larvae3,rep2,93,Larvae,"NADP+",0.05079455212164667,0.021517812506076643
Larvae3,rep3,93,Larvae,"NADP+",0.1983439373525853,0.07858148304235826
Larvae3,rep4,93,Larvae,"NADP+",0.07010979487323785,0.029428339237840762
Larvae4,rep3,163,Larvae,"NADP+",0.04898680826101622,0.020770026672613268
Larvae4,rep4,163,Larvae,"NADP+",0.05961661364862828,0.02514875894886255
Larvae5,rep1,183 larvae,Larvae,"NADP+",0.09957807618113484,0.041226072124072394
Larvae5,rep2,183 larvae,Larvae,"NADP+",0.0550642645125401,0.02327891354192307
Larvae5,rep3,183 larvae,Larvae,"NADP+",0.13482731678099014,0.05492978128706891
Larvae5,rep4,183 larvae,Larvae,"NADP+",0.23151967383728075,0.09044135419438333
Larvae6,rep3,231 larvae,Larvae,"NADP+",0.08369942339163462,0.0349088422909761
Larvae6,rep4,231 larvae,Larvae,"NADP+",0.20473877658177986,0.08089288907882357
Recruit1,rep1,183 recruit,Metamorphosed Recruit,"NADP+",0.0741267586247876,0.031055535854103294
Recruit1,rep2,183 recruit,Metamorphosed Recruit,"NADP+",0.12112283242823585,0.049653197361573295
Recruit1,rep3,183 recruit,Metamorphosed Recruit,"NADP+",0.08495730154821846,0.035412646878665334
Recruit1,rep4,183 recruit,Metamorphosed Recruit,"NADP+",0.08220963851724913,0.03431139758419386
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,"NADP+",0.04003450155196,0.017047746592143576
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,"NADP+",0.06432353608423416,0.02707366609588178
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,"NADP+",0.08271483894211437,0.03451408896030533
Recruit2,rep2,231 recruit,Metamorphosed Recruit,"NADP+",0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,"NADP+",0.19330999288297107,0.07675327745946604
Recruit2,rep4,231 recruit,Metamorphosed Recruit,"NADP+",0.06996142984808826,0.029368122445905184
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,"NADP+",0.11164724202221137,0.04596699484660505
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,"NADP+",0.05380738857312937,0.02276123922186169
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,"NADP+",0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,"NADP+",0.029056451652102164,0.012439199804733151
Egg,rep1,1,Egg,"NADPH",0.029346838414756396,0.012561734946494435
Egg,rep2,1,Egg,"NADPH",0.08799856010125466,0.03662832060067822
Egg,rep3,1,Egg,"NADPH",0.12774012236159546,0.05220903189243486
Egg,rep4,1,Egg,"NADPH",0.1373541453911226,0.05589571485597333
Embryo,rep1,5,Embryo,"NADPH",0.20670595004771672,0.0816014541653714
Embryo,rep2,5,Embryo,"NADPH",0.16274759355386795,0.06548544935976772
Embryo,rep3,5,Embryo,"NADPH",0.08610503318445616,0.035871826290314546
Embryo,rep4,5,Embryo,"NADPH",0.16347980983587607,0.06575885126439196
Larvae1,rep1,38,Embryo,"NADPH",0.06924428032771075,0.02907693577826894
Larvae1,rep2,38,Embryo,"NADPH",0.12705361980561322,0.05194457818608253
Larvae1,rep3,38,Embryo,"NADPH",0.1810535878576689,0.07226960327218931
Larvae1,rep4,38,Embryo,"NADPH",0.1787585811632671,0.0714248673473276
Larvae2,rep3,65,Embryo,"NADPH",0.3000403313668971,0.11395682570559995
Larvae2,rep4,65,Embryo,"NADPH",0.14435565796073338,0.05856102120936586
Larvae3,rep1,93,Larvae,"NADPH",0.2496899116889431,0.096802263928896
Larvae3,rep2,93,Larvae,"NADPH",0.17503955574607652,0.07005248665294384
Larvae3,rep3,93,Larvae,"NADPH",0.18658672379098606,0.07429948489426266
Larvae3,rep4,93,Larvae,"NADPH",0.0693732519204255,0.029129316954670647
Larvae4,rep3,163,Larvae,"NADPH",0.18206413551678005,0.0726410407968319
Larvae4,rep4,163,Larvae,"NADPH",0.08478576351205477,0.035343976975857665
Larvae5,rep1,183 larvae,Larvae,"NADPH",0.2779518722156674,0.10651449856045996
Larvae5,rep2,183 larvae,Larvae,"NADPH",0.15365461888550527,0.062075809198390515
Larvae5,rep3,183 larvae,Larvae,"NADPH",0.13718242261010352,0.05583013819529916
Larvae5,rep4,183 larvae,Larvae,"NADPH",0,0
Larvae6,rep3,231 larvae,Larvae,"NADPH",0.0689911953321424,0.028974128188747363
Larvae6,rep4,231 larvae,Larvae,"NADPH",0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,"NADPH",0.07011215543748013,0.0294292972506529
Recruit1,rep2,183 recruit,Metamorphosed Recruit,"NADPH",0.2098729531403417,0.0827397681288874
Recruit1,rep3,183 recruit,Metamorphosed Recruit,"NADPH",0.08249353903746316,0.034425312906464216
Recruit1,rep4,183 recruit,Metamorphosed Recruit,"NADPH",0.08365339683326804,0.03489039667369027
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,"NADPH",0.11827004507659132,0.048546691676466885
Recruit2,rep2,231 recruit,Metamorphosed Recruit,"NADPH",0.13269236863838293,0.05411197452011675
Recruit2,rep3,231 recruit,Metamorphosed Recruit,"NADPH",0,0
Recruit2,rep4,231 recruit,Metamorphosed Recruit,"NADPH",0.060957984744481865,0.025698185640337535
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,"NADPH",0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,"NADPH",0,0
Egg,rep1,1,Egg,O-Acylcarnitine,0.1653178375835468,0.06644439427413688
Egg,rep2,1,Egg,O-Acylcarnitine,0.10466145509626981,0.04322920045453867
Egg,rep3,1,Egg,O-Acylcarnitine,0.09242810385299924,0.038392864290177214
Egg,rep4,1,Egg,O-Acylcarnitine,0.18637986703529275,0.07422376806949418
Embryo,rep1,5,Embryo,O-Acylcarnitine,0.12829870843403998,0.05242409100451788
Embryo,rep2,5,Embryo,O-Acylcarnitine,0.1720042905511861,0.06892920157908008
Embryo,rep3,5,Embryo,O-Acylcarnitine,0.19983489239432958,0.07912148750139876
Embryo,rep4,5,Embryo,O-Acylcarnitine,0,0
Larvae1,rep1,38,Embryo,O-Acylcarnitine,0.4178735105811686,0.1516374888816892
Larvae1,rep2,38,Embryo,O-Acylcarnitine,0,0
Larvae1,rep3,38,Embryo,O-Acylcarnitine,0.27561054799347756,0.10571810175657743
Larvae1,rep4,38,Embryo,O-Acylcarnitine,0.17397749404556606,0.06965977126806143
Larvae2,rep3,65,Embryo,O-Acylcarnitine,0.35543741531660866,0.13207946967737869
Larvae2,rep4,65,Embryo,O-Acylcarnitine,0.14252766051890686,0.05786672310977582
Larvae3,rep1,93,Larvae,O-Acylcarnitine,0.3894991799014633,0.14285829478782452
Larvae3,rep2,93,Larvae,O-Acylcarnitine,0.46886427642466444,0.16698166868135814
Larvae3,rep3,93,Larvae,O-Acylcarnitine,0.5473228170555574,0.18958092975637922
Larvae3,rep4,93,Larvae,O-Acylcarnitine,0.5842933115732013,0.19983558874670246
Larvae4,rep3,163,Larvae,O-Acylcarnitine,0.45839527880133996,0.16387524972683976
Larvae4,rep4,163,Larvae,O-Acylcarnitine,0.2792534479444384,0.10695659619035425
Larvae5,rep1,183 larvae,Larvae,O-Acylcarnitine,0.9671630998074265,0.29384036927868884
